  清远市,  Qingyuan,13395,13395,39222,22118
  东莞市,  Dongguan,114626,114626,69734,69734
  中山市,  Zhongshan,39951,39951,24563,24563
  潮州市,  Chaozhou,19248,19248,13897,10547
  揭阳市,  Jieyang,12007,7279,135759,30244
  云浮市,  Yunfu,8545,8545,30014,11852
广西壮族自治区,Guangxi,,,,
  南宁市,  Nanning,375192,369242,235114,203916
  柳州市,  Liuzhou,72286,72286,77381,69537
  桂林市,  Guilin,227500,227500,44836,16918
  梧州市,  Wuzhou,15967,15967,41404,14596
  北海市,  Beihai,24097,6628,29096,21890
  防城港市,  Fangchenggang,3561,3561,7726,3747
  钦州市,  Qinzhou,21956,19569,24163,9297
  贵港市,  Guigang,,,20929,10993
  玉林市,  Yulin,18120,18120,37333,27509
  百色市,  Baise,34219,27831,50360,2598
  贺州市,  Hezhou,11700,11700,31196,24529
  河池市,  Hechi,16617,4621,33069,12771
  来宾市,  Laibin,9498,9498,17088,10891
  崇左市,  Chongzuo,42750,21209,8511,6584
海南省,Hainan,,,,
  海口市,  Haikou,150559,150559,76547,76547
  三亚市,  Sanya,46359,46359,7053,7053
  三沙市,  Sansa,,,,
  儋州市,  Danzhou,,,2317,
重庆市,Chongqing,767114,767114,463028,262535
四川省,Sichuan,,,,
  成都市,  Chengdu,755767,,232342,184572
  自贡市,  Zigong,36912,36912,30236,21966
  攀枝花市,  Panzhihua,23802,23802,17418,17418
  泸州市,  Luzhou,44142,40330,74869,35149
  德阳市,  Deyang,73084,41827,30233,10743
  绵阳市,  Mianyang,123937,117333,52076,25495
  广元市,  Guangyuan,13039,13039,28140,12625
  遂宁市,  Suining,14177,14177,31656,14254
  内江市,  Neijiang,26772,21591,24455,13178
  乐山市,  Leshan,49073,49073,40739,27121
  南充市,  Nanchong,71691,71691,68157,48457
  眉山市,  Meishan,23486,14927,41076,14782
  宜宾市,  Yibin,25409,25409,69675,27438
  广安市,  Guang'an,8590,8590,46101,8737
  达州市,  Dazhou,23228,23228,69546,12882
  雅安市,  Ya'an,46451,46451,12759,8790
  巴中市,  Bazhong,2386,2386,34727,10234
  资阳市,  Ziyang,4547,4547,43696,16298
贵州省,Guizhou,,,,
  贵阳市,  Guiyang,368536,,152876,
  六盘水市,  Liupanshui,11078,,46071,13051
  遵义市,  Zunyi,54492,54492,93921,22808
  安顺市,  Anshun,13865,13865,21834,13314
  毕节市,  Bijie,14738,14738,69977,30666
  铜仁市,  Tongren,29132,28355,44015,18403
云南省,Yunnan,,,,
  昆明市,  Kunming,436436,436436,176933,127752
  曲靖市,  Qujing,20815,20815,68784,53802
  玉溪市,  Yuxi,14923,14923,23149,10270
  保山市,  Baoshan,12362,12362,42116,15997
  昭通市,  Zhaotong,9537,9537,23085,13175
  丽江市,  Lijiang,24008,,7372,5378
  普洱市,  Pu'er,10559,10559,21897,14957
  临沧市,  Lincang,5295,5295,16583,11860
西藏自治区,Tibet,,,,
  拉萨市,  Lasa,21358,21358,6378,6378
陕西省,Shaanxi,,,,
  西安市,  Xi'an,848958,752227,161498,136056
  铜川市,  Tongchuan,3007,3007,329,109
  宝鸡市,  Baoji,33267,33267,50417,31996
  咸阳市,  Xianyang,128747,128747,46751,12324
  渭南市,  Weinan,16200,16200,24013,10197
  延安市,  Yan'an,24489,24189,18893,3530
  汉中市,  Hanzhong,43553,31222,24063,1615
  榆林市,  Yulin,17253,17253,4943,4097
  安康市,  Ankang,21199,21199,22030,7091
  商洛市,  Shangluo,18761,18761,17830,3153
甘肃省,Gansu,,,,
  兰州市,  Lanzhou,416438,416438,59817,56316
  嘉峪关市,  Jiayuguan,2828,2828,4219,4219
  金昌市,  Jinchang,3304,3304,2681,954
  白银市,  Baiyin,3015,3015,14226,4630
  天水市,  Tianshui,37894,37894,37067,18788
  武威市,  Wuwei,18207,,12576,6493
  张掖市,  Zhangye,19808,19808,8373,3421
  平凉市,  Pingliang,5367,5367,26430,6166
  酒泉市,  Jiuquan,8029,8029,11435,7126
  庆阳市,  Qingyang,17941,17941,16163,6960
  定西市,  Dingxi,4683,4683,15059,3387
  陇南市,  Longnan,5936,3100,16443,5216
青海省,Qinghai,,,,
  西宁市,  Xining,69894,69894,39838,22642
  海东市,  Haidong,816,,16957,5681
宁夏回族自治区,Ningxia,,,,
  银川市,  Yinchuan,97996,86991,44739,32272
  石嘴山市,  Shizuishan,7755,7755,10385,6769
  吴忠市,  Wuzhong,3575,3575,8189,3035
  固原市,  Guyuan,6294,6294,12067,4031
  中卫市,  Zhongwei,,,8515,5082
新疆维吾尔自治区,Xinjiang,,,,
  乌鲁木齐市,  Urumqi,180484,180484,60772,60772
  克拉玛依市,  Karamay,5228,5228,829,829
